Participant	Age	Condition	TestingMoment	Word	Correct	Score	Phonemes	PhonemesCorrectRelative	PhonemesIncorrectRelative	KnownBeforePassive	KnownBeforeActive	AttentionAllocation	PassiveKnowledge	Lextale	YearsOfDutch	Exposure	ProficiencySelf	BigVocabulary	OnlyMeaning	UnknownWords	SmallDifferences	OtherLanguages
30	26	[-O, -NTH]	Immediate	slab	Incorrect	0	4	0	4	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
30	26	[-O, -NTH]	Immediate	gesp	Incorrect	0	4	0	4	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
30	26	[-O, -NTH]	Immediate	romper	Incorrect	0	6	0	6	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
30	26	[-O, -NTH]	Immediate	rammelaar	Partial	0.86	7	6	1	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
30	26	[-O, -NTH]	Immediate	sambabal	Partial	0.88	8	7	1	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
30	26	[-O, -NTH]	Immediate	tol	Incorrect	0	3	0	3	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
30	26	[-O, -NTH]	Immediate	lessenaar	Correct	1	7	7	0	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
30	26	[-O, -NTH]	Immediate	garde	Incorrect	0	5	0	5	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
30	26	[-O, -NTH]	Immediate	stolp	Incorrect	0	5	0	5	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
30	26	[-O, -NTH]	Immediate	waaier	Correct	1	5	5	0	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
30	26	[-O, -NTH]	Delayed	dobber	Correct	1	5	5	0	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
30	26	[-O, -NTH]	Delayed	passer	Incorrect	0	5	0	5	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
30	26	[-O, -NTH]	Delayed	vijzel	Partial	0.6	5	3	2	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
30	26	[-O, -NTH]	Delayed	klos	Incorrect	0	4	0	4	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
30	26	[-O, -NTH]	Delayed	tooi	Correct	1	3	3	0	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
30	26	[-O, -NTH]	Delayed	gesp	Incorrect	0	4	0	4	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
30	26	[-O, -NTH]	Delayed	kous	Incorrect	0	3	0	3	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
30	26	[-O, -NTH]	Delayed	slab	Incorrect	0	4	0	4	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
30	26	[-O, -NTH]	Delayed	romper	Incorrect	0	6	0	6	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
30	26	[-O, -NTH]	Delayed	tol	Incorrect	0	3	0	3	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
30	26	[-O, -NTH]	Delayed	sambabal	Partial	0.88	8	7	1	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
30	26	[-O, -NTH]	Delayed	rammelaar	Incorrect	0	7	0	7	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
30	26	[-O, -NTH]	Delayed	waaier	Correct	1	5	5	0	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
30	26	[-O, -NTH]	Delayed	garde	Incorrect	0	5	0	5	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
30	26	[-O, -NTH]	Delayed	stolp	Incorrect	0	5	0	5	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
30	26	[-O, -NTH]	Delayed	lessenaar	Correct	1	7	7	0	No	No	25	0.00	64	2.00	4.00	4.00	5	2	4	3	3
31	27	[+O, +NTH]	Immediate	stolp	Incorrect	0	5	0	5	No	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Immediate	garde	Incorrect	0	5	0	5	No	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Immediate	lessenaar	Correct	1	7	7	0	No	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Immediate	waaier	Correct	1	5	5	0	Yes	Yes	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Immediate	sambabal	Partial	0.63	8	5	3	No	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Immediate	rammelaar	Incorrect	0	7	0	7	No	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Immediate	tol	Incorrect	0	3	0	3	No	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Immediate	romper	Correct	1	6	6	0	Yes	Yes	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Immediate	tooi	Correct	1	3	3	0	No	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Immediate	gesp	Incorrect	0	4	0	4	No	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Immediate	kous	Correct	1	3	3	0	Yes	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Immediate	slab	Incorrect	0	4	0	4	No	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Immediate	passer	Incorrect	0	5	0	5	No	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Immediate	klos	Incorrect	0	4	0	4	No	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Immediate	dobber	Incorrect	0	5	0	5	No	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Immediate	vijzel	Correct	1	5	5	0	Yes	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Delayed	garde	Incorrect	0	5	0	5	No	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Delayed	lessenaar	Correct	1	7	7	0	No	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Delayed	stolp	Incorrect	0	5	0	5	No	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Delayed	waaier	Correct	1	5	5	0	Yes	Yes	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Delayed	sambabal	Partial	0.63	8	5	3	No	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Delayed	romper	Correct	1	6	6	0	Yes	Yes	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Delayed	rammelaar	Incorrect	0	7	0	7	No	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Delayed	tol	Incorrect	0	3	0	3	No	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Delayed	gesp	Incorrect	0	4	0	4	No	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Delayed	slab	Incorrect	0	4	0	4	No	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Delayed	tooi	Correct	1	3	3	0	No	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Delayed	kous	Correct	1	3	3	0	Yes	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Delayed	klos	Incorrect	0	4	0	4	No	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Delayed	dobber	Incorrect	0	5	0	5	No	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Delayed	passer	Incorrect	0	5	0	5	No	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
31	27	[+O, +NTH]	Delayed	vijzel	Correct	1	5	5	0	Yes	No	20	14.29	71	6.00	3.67	3.00	5	1	5	4	2
32	21	[-O, +NTH]	Immediate	lessenaar	Incorrect	0	7	0	7	No	No	35	0.00	74	3.00	3.67	4.00	5	3	5	4	2
32	21	[-O, +NTH]	Immediate	garde	Incorrect	0	5	0	5	No	No	35	0.00	74	3.00	3.67	4.00	5	3	5	4	2
32	21	[-O, +NTH]	Immediate	stolp	Incorrect	0	5	0	5	No	No	35	0.00	74	3.00	3.67	4.00	5	3	5	4	2
32	21	[-O, +NTH]	Immediate	waaier	Correct	1	5	5	0	No	No	35	0.00	74	3.00	3.67	4.00	5	3	5	4	2
32	21	[-O, +NTH]	Immediate	romper	Partial	0.5	6	3	3	No	No	35	0.00	74	3.00	3.67	4.00	5	3	5	4	2
32	21	[-O, +NTH]	Immediate	rammelaar	Incorrect	0	7	0	7	No	No	35	0.00	74	3.00	3.67	4.00	5	3	5	4	2
32	21	[-O, +NTH]	Immediate	tol	Incorrect	0	3	0	3	No	No	35	0.00	74	3.00	3.67	4.00	5	3	5	4	2
32	21	[-O, +NTH]	Immediate	sambabal	Incorrect	0	8	0	8	No	No	35	0.00	74	3.00	3.67	4.00	5	3	5	4	2
32	21	[-O, +NTH]	Immediate	slab	Partial	0.67	4	3	1	No	No	35	0.00	74	3.00	3.67	4.00	5	3	5	4	2
32	21	[-O, +NTH]	Immediate	gesp	Correct	1	4	4	0	No	No	35	0.00	74	3.00	3.67	4.00	5	3	5	4	2
32	21	[-O, +NTH]	Immediate	kous	Incorrect	0	3	0	3	No	No	35	0.00	74	3.00	3.67	4.00	5	3	5	4	2
32	21	[-O, +NTH]	Immediate	tooi	Partial	0.6	3	2	1	No	No	35	0.00	74	3.00	3.67	4.00	5	3	5	4	2
32	21	[-O, +NTH]	Immediate	vijzel	Partial	0.6	5	3	2	No	No	35	0.00	74	3.00	3.67	4.00	5	3	5	4	2
32	21	[-O, +NTH]	Immediate	dobber	Correct	1	5	5	0	No	No	35	0.00	74	3.00	3.67	4.00	5	3	5	4	2
32	21	[-O, +NTH]	Immediate	klos	Partial	0.75	4	3	1	No	No	35	0.00	74	3.00	3.67	4.00	5	3	5	4	2
32	21	[-O, +NTH]	Immediate	passer	Correct	1	5	5	0	No	No	35	0.00	74	3.00	3.67	4.00	5	3	5	4	2
32	21	[-O, +NTH]	Delayed	lessenaar	Incorrect	0	7	0	7	No	No	35	0.00	74	3.00	3.67	4.00	5	3	5	4	2
32	21	[-O, +NTH]	Delayed	stolp	Incorrect	0	5	0	5	No	No	35	0.00	74	3.00	3.67	4.00	5	3	5	4	2
32	21	[-O, +NTH]	Delayed	waaier	Correct	1	5	5	0	No	No	35	0.00	74	3.00	3.67	4.00	5	3	5	4	2
32	21	[-O, +NTH]	Delayed	garde	Incorrect	0	5	0	5	No	No	35	0.00	74	3.00	3.67	4.00	5	3	5	4	2
32	21	[-O, +NTH]	Delayed	sambabal	Incorrect	0	8	0	8	No	No	35	0.00	74	3.00	3.67	4.00	5	3	5	4	2
32	21	[-O, +NTH]	Delayed	rammelaar	Incorrect	0	7	0	7	No	No	35	0.00	74	3.00	3.67	4.00	5	3	5	4	2
